MStarID,FundName,Date,Value,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-03-02,139.27773,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-03-01,139.25768,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-29,139.25768,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-28,139.25359,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-27,139.22499,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-26,139.21341,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-25,139.20853,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-24,139.20108,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-23,139.19539,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-22,139.19539,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-21,139.19539,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-20,139.17638,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-19,139.17064,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-18,139.16377,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-17,139.17125,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-16,139.15703,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-15,139.15703,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-14,139.15703,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-13,139.13687,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-12,139.13145,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-11,139.12617,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-10,139.12065,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-09,139.11450,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-08,139.11450,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-07,139.11450,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-06,139.09595,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-05,139.09311,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-04,139.08603,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-03,139.08110,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-02,139.07697,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-02-01,139.07697,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-31,139.07697,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-30,139.05598,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-29,139.05246,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-28,139.04596,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-27,139.04091,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-26,139.03560,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-25,139.03560,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-24,139.03560,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-23,139.01794,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-22,139.01215,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-21,139.00548,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-20,139.00060,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-19,139.00060,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-18,139.00060,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-17,139.00060,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-16,138.97763,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-15,138.96783,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-14,138.96312,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-13,138.95728,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-12,138.95386,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-11,138.95386,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-10,138.95386,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-09,138.93709,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-08,138.93150,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-07,138.92490,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-06,138.91911,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-05,138.91502,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-04,138.91502,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-03,138.91502,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-02,138.89470,
F0000113F2,Morningstar US Cash T-bill TR USD,2020-01-01,138.88686,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-31,138.88686,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-30,138.87585,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-29,138.86656,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-28,138.86656,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-27,138.86656,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-26,138.84740,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-25,138.84052,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-24,138.84052,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-23,138.83011,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-22,138.82603,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-21,138.82603,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-20,138.82603,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-19,138.80887,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-18,138.79219,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-17,138.79231,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-16,138.78603,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-15,138.78133,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-14,138.78133,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-13,138.78133,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-12,138.76433,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-11,138.76543,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-10,138.76056,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-09,138.75461,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-08,138.74715,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-07,138.74715,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-06,138.74715,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-05,138.73126,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-04,138.72414,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-03,138.71303,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-02,138.70222,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-12-01,138.69467,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-30,138.69467,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-29,138.69070,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-28,138.67523,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-27,138.67204,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-26,138.65932,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-25,138.65311,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-24,138.64923,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-23,138.64923,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-22,138.64923,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-21,138.63174,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-20,138.62666,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-19,138.62086,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-18,138.61302,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-17,138.60745,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-16,138.60745,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-15,138.60745,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-14,138.59200,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-13,138.58528,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-12,138.58125,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-11,138.58778,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-10,138.57516,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-09,138.57516,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-08,138.57516,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-07,138.55261,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-06,138.54535,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-05,138.53970,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-04,138.53111,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-03,138.53146,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-02,138.53146,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-11-01,138.53146,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-31,138.50742,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-30,138.49654,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-29,138.48593,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-28,138.47786,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-27,138.46869,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-26,138.46869,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-25,138.46869,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-24,138.45171,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-23,138.44431,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-22,138.43706,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-21,138.43115,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-20,138.42513,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-19,138.42513,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-18,138.42513,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-17,138.40666,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-16,138.40059,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-15,138.39658,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-14,138.40425,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-13,138.38971,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-12,138.38971,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-11,138.38971,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-10,138.36613,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-09,138.35266,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-08,138.34621,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-07,138.33514,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-06,138.33182,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-05,138.33182,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-04,138.33182,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-03,138.31276,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-02,138.30060,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-10-01,138.28691,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-30,138.27234,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-29,138.26369,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-28,138.26369,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-27,138.26369,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-26,138.25566,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-25,138.25061,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-24,138.23738,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-23,138.22467,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-22,138.21838,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-21,138.21838,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-20,138.21838,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-19,138.18376,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-18,138.17493,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-17,138.15240,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-16,138.15201,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-15,138.14716,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-14,138.14716,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-13,138.14716,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-12,138.12619,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-11,138.12282,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-10,138.11176,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-09,138.10349,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-08,138.09686,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-07,138.09686,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-06,138.09686,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-05,138.07188,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-04,138.06535,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-03,138.05499,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-02,138.06265,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-09-01,138.05157,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-31,138.05157,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-30,138.04619,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-29,138.01656,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-28,138.01009,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-27,138.00433,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-26,137.99619,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-25,137.98869,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-24,137.98869,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-23,137.98869,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-22,137.96701,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-21,137.95978,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-20,137.95184,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-19,137.94652,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-18,137.93883,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-17,137.93883,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-16,137.93883,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-15,137.91557,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-14,137.90561,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-13,137.89345,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-12,137.88614,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-11,137.87894,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-10,137.87894,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-09,137.87894,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-08,137.85429,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-07,137.84886,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-06,137.83661,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-05,137.82918,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-04,137.82126,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-03,137.82126,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-02,137.82126,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-08-01,137.80006,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-31,137.79463,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-30,137.78403,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-29,137.77652,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-28,137.76959,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-27,137.76959,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-26,137.76959,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-25,137.74545,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-24,137.74112,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-23,137.73315,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-22,137.71982,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-21,137.71463,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-20,137.71463,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-19,137.71463,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-18,137.69257,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-17,137.67897,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-16,137.66415,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-15,137.65523,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-14,137.64925,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-13,137.64925,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-12,137.64925,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-11,137.62344,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-10,137.61211,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-09,137.60262,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-08,137.59145,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-07,137.58293,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-06,137.58293,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-05,137.58293,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-04,137.56335,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-03,137.55937,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-02,137.54837,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-07-01,137.54318,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-30,137.54956,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-29,137.53717,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-28,137.53717,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-27,137.51787,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-26,137.50169,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-25,137.49223,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-24,137.48352,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-23,137.47894,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-22,137.47894,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-21,137.47894,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-20,137.45724,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-19,137.44028,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-18,137.43042,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-17,137.41696,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-16,137.40930,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-15,137.40930,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-14,137.40930,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-13,137.37871,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-12,137.37035,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-11,137.35059,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-10,137.33829,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-09,137.33057,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-08,137.33057,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-07,137.33057,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-06,137.30058,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-05,137.29132,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-04,137.28040,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-03,137.27119,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-02,137.26001,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-06-01,137.26001,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-31,137.26001,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-30,137.23291,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-29,137.22523,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-28,137.21681,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-27,137.20726,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-26,137.20715,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-25,137.20715,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-24,137.20715,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-23,137.17490,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-22,137.16231,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-21,137.15109,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-20,137.14287,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-19,137.13109,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-18,137.13109,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-17,137.13109,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-16,137.10414,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-15,137.09140,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-14,137.08206,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-13,137.07318,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-12,137.06386,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-11,137.06386,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-10,137.06386,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-09,137.03720,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-08,137.02698,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-07,137.01755,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-06,137.00891,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-05,137.00159,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-04,137.00159,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-03,137.00159,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-02,136.97643,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-05-01,136.96263,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-30,136.95226,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-29,136.93895,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-28,136.93246,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-27,136.93246,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-26,136.93246,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-25,136.90721,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-24,136.89992,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-23,136.88805,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-22,136.87914,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-21,136.87228,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-20,136.87228,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-19,136.87228,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-18,136.87228,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-17,136.83563,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-16,136.82732,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-15,136.81773,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-14,136.80812,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-13,136.80812,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-12,136.80812,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-11,136.78206,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-10,136.77246,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-09,136.76149,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-08,136.75464,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-07,136.74367,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-06,136.74367,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-05,136.74367,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-04,136.71486,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-03,136.70662,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-02,136.70113,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-04-01,136.69292,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-31,136.69839,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-30,136.68335,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-29,136.68335,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-28,136.65733,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-27,136.64227,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-26,136.63132,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-25,136.62311,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-24,136.61353,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-23,136.61353,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-22,136.61353,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-21,136.58615,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-20,136.57518,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-19,136.56970,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-18,136.56013,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-17,136.55055,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-16,136.55055,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-15,136.55055,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-14,136.52591,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-13,136.51633,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-12,136.50673,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-11,136.49852,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-10,136.48758,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-09,136.48758,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-08,136.48758,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-07,136.46156,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-06,136.45198,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-05,136.44240,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-04,136.43419,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-03,136.42461,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-02,136.42461,
F0000113F2,Morningstar US Cash T-bill TR USD,2019-03-01,136.42461,
